step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
295.0,45,4799.0,59.24691358024691,3.2470437840487483,45,4998.0,0.13674001429770616,45,4998.0,False,,
300.0,43,5006.0,64.17948717948718,4.30772726496707,43,5116.0,0.2221328131759071,43,5116.0,False,,
305.0,48,5228.0,65.35,3.686466865586057,48,5248.0,0.15228425218860678,48,5248.0,False,,
310.0,51,5476.0,70.2051282051282,3.580770431842609,51,5476.0,0.13125982881073273,51,5476.0,False,,
315.0,53,5737.0,75.48684210526316,2.7921623832906532,53,5737.0,0.08088571857835292,53,5737.0,False,,
320.0,56,6014.0,80.18666666666667,2.542180808491028,56,6014.0,0.10161637675431112,56,6014.0,False,,
325.0,66,6303.0,81.85714285714286,1.4834780841046658,66,6303.0,0.05451510347403416,66,6303.0,False,,
330.0,60,6516.0,82.48101265822785,1.967023342543953,60,6556.0,0.1029610850654041,60,6556.0,False,,
335.0,62,6818.0,86.30379746835443,2.190202572283794,62,6818.0,0.10586285673306546,62,6818.0,False,,
340.0,69,7141.0,85.01190476190476,1.8341477620477231,69,7141.0,0.06925689473591647,69,7141.0,False,,
345.0,63,7108.0,86.6829268292683,1.3725549587362946,63,7342.0,0.0602744197826454,63,7342.0,False,,
350.0,59,6983.0,82.15294117647059,2.0024362434585274,59,7413.0,0.06827383952918895,59,7413.0,False,,
355.0,55,7070.0,81.26436781609195,2.9644163987176735,55,7410.0,0.09691966306415495,55,7410.0,False,,
360.0,51,7270.0,87.59036144578313,3.4747029396222224,51,7496.0,0.11382226547443317,51,7496.0,False,,
365.0,48,7363.0,84.63218390804597,3.153878967395495,48,7650.0,0.1507230914965715,48,7650.0,False,,
370.0,45,7502.0,89.30952380952381,3.3112785542555874,45,7786.0,0.1635282595577406,45,7786.0,False,,
375.0,52,7750.0,91.17647058823529,3.1716757887206843,52,7955.0,0.11445733173628124,52,7955.0,False,,
380.0,61,8039.0,94.5764705882353,3.0133808602829184,61,8232.0,0.10842389754972646,61,8232.0,False,,
385.0,68,8353.0,99.44047619047619,2.0514084497405918,68,8546.0,0.054803285361332964,68,8546.0,False,,
390.0,66,8681.0,105.86585365853658,2.12088759770995,66,8874.0,0.07430816327709473,66,8874.0,False,,
395.0,68,9014.0,114.10126582278481,1.473749310417351,68,9207.0,0.047847654903962346,68,9207.0,False,,
400.0,68,7164.0,83.30232558139535,1.2816546438524825,68,8781.0,0.06250289174601137,68,8781.0,False,,
405.0,57,4493.0,51.64367816091954,2.5211684689849956,57,7328.0,0.1105627935267982,57,7328.0,False,,
410.0,51,2791.0,31.359550561797754,2.8187004535394355,51,7183.0,0.12258250578815018,51,7183.0,False,,
415.0,50,1642.0,18.65909090909091,2.429294310659713,50,7340.0,0.09987527165505729,50,7340.0,False,,
420.0,51,1087.0,12.63953488372093,2.343761727823841,51,7435.0,0.08002683413906825,51,7435.0,False,,
425.0,50,843.0,9.263736263736265,2.4445162566594574,50,7401.0,0.08973256704476912,50,7401.0,False,,
430.0,52,714.0,7.933333333333334,2.755135188601322,52,7305.0,0.09564055195301016,52,7305.0,False,,
435.0,53,761.0,8.271739130434783,3.009285791251858,53,7316.0,0.11787787655259455,53,7316.0,False,,
440.0,54,954.0,10.369565217391305,3.760059435730598,54,7357.0,0.17122051738373173,54,7357.0,False,,
445.0,63,1209.0,13.141304347826088,2.967966927556598,63,7612.0,0.1615196900434492,63,7612.0,False,,
450.0,64,1516.0,16.844444444444445,2.07179699222335,64,7919.0,0.09093337408667823,64,7919.0,False,,
455.0,67,1566.0,17.02173913043478,1.6062745428419631,67,8148.0,0.06216109738402712,67,8148.0,False,,
460.0,67,1636.0,17.041666666666668,1.8793958466196514,67,8300.0,0.06028363106368701,67,8300.0,False,,
465.0,62,1748.0,18.4,1.7633794842406088,62,8504.0,0.06237468057794375,62,8504.0,False,,
470.0,61,1906.0,19.649484536082475,1.8506497599840173,61,8608.0,0.06738766021333338,61,8608.0,False,,
475.0,61,2103.0,20.821782178217823,2.8129452563340416,61,8684.0,0.10369877491339348,61,8684.0,False,,
480.0,61,2351.0,24.74736842105263,3.076175727268736,61,8860.0,0.13682297287692002,61,8860.0,False,,
485.0,59,2531.0,26.09278350515464,2.6066368337669843,59,9031.0,0.12397559985268013,59,9031.0,False,,
490.0,59,2660.0,28.0,2.341211732855343,59,9131.0,0.08975254390113918,59,9131.0,False,,
495.0,59,2844.0,29.936842105263157,2.312767922151045,59,9236.0,0.06744845994402103,59,9236.0,False,,
500.0,60,3096.0,32.589473684210525,3.0163567120562638,60,9393.0,0.11699133011321435,60,9393.0,False,,
505.0,69,3404.0,35.09278350515464,2.857750257672097,69,9611.0,0.09094578255443747,69,9611.0,False,,
510.0,63,3635.0,38.26315789473684,2.819868037384424,63,9869.0,0.1303555707467118,63,9869.0,False,,
515.0,69,3966.0,43.108695652173914,2.1787257015156105,69,10159.0,0.08854544982034045,69,10159.0,False,,
520.0,80,4339.0,46.159574468085104,1.6092693341411062,80,10532.0,0.06206527143968366,80,10532.0,False,,
525.0,75,4502.0,48.93478260869565,1.1711103191883214,75,10814.0,0.04440709813128704,75,10814.0,False,,
530.0,71,4536.0,48.255319148936174,1.7274854028466875,71,10937.0,0.053919733614505846,71,10937.0,False,,
535.0,65,4621.0,47.63917525773196,2.5436384261560856,65,11064.0,0.07857532070388044,65,11064.0,False,,
540.0,62,4846.0,52.67391304347826,2.9392839970995435,62,11174.0,0.09164430493379234,62,11174.0,False,,
545.0,56,4934.0,51.395833333333336,2.756309915625676,56,11376.0,0.12143259443316605,56,11376.0,False,,
550.0,53,4930.0,53.58695652173913,2.7685044853887466,53,11493.0,0.1457103246706079,53,11493.0,False,,
555.0,52,5096.0,53.642105263157895,2.9235491459168332,52,11580.0,0.11160570828883902,52,11580.0,False,,
560.0,62,5377.0,56.6,3.023982718163233,62,11745.0,0.1115202227402414,62,11745.0,False,,
565.0,70,5700.0,60.638297872340424,2.760044573661352,70,12001.0,0.09176810873961422,70,12001.0,False,,
570.0,68,6038.0,65.6304347826087,2.8732852951326953,68,12321.0,0.07908734719054064,68,12321.0,False,,
575.0,69,6380.0,72.5,2.1493037050673744,69,12663.0,0.042641053923817965,69,12663.0,False,,
580.0,76,6738.0,72.45161290322581,1.82564827827081,76,13021.0,0.054473639883083166,76,13021.0,False,,
585.0,68,6930.0,77.86516853932584,1.7196683887594924,68,13289.0,0.08955451608240925,68,13289.0,False,,
590.0,73,7291.0,80.12087912087912,1.886905821439295,73,13574.0,0.08426196321355063,73,13574.0,False,,
595.0,77,7646.0,81.34042553191489,1.3809702118566765,77,13931.0,0.042587982892110327,77,13931.0,False,,
600.0,79,8038.0,89.31111111111112,1.4047707213659306,79,14321.0,0.041070123915049855,79,14321.0,False,,
605.0,75,8084.0,87.8695652173913,1.494477232638074,75,14533.0,0.044801103713846865,75,14533.0,False,,
610.0,66,7894.0,86.74725274725274,2.058847065990387,66,14482.0,0.06399276518181912,66,14482.0,False,,
615.0,59,7752.0,84.26086956521739,2.8364817320367415,59,14447.0,0.0960894692093566,59,14447.0,False,,
620.0,53,7732.0,84.96703296703296,3.6224784655499196,53,14385.0,0.1505918734830139,53,14385.0,False,,
625.0,49,7739.0,87.94318181818181,3.484851722110574,49,14570.0,0.17880481758286365,49,14570.0,False,,
630.0,55,7998.0,93.0,2.732984371716762,55,14775.0,0.12066858019979891,55,14775.0,False,,
635.0,57,8150.0,91.57303370786516,2.2979724984038965,57,15006.0,0.08204634304498655,57,15006.0,False,,
640.0,57,8370.0,95.11363636363636,2.189655512371127,57,15206.0,0.09307608591439247,57,15206.0,False,,
645.0,61,8568.0,93.1304347826087,1.9417768130263553,61,15353.0,0.07146436093901777,61,15353.0,False,,
650.0,61,8731.0,91.90526315789474,2.010977654278969,61,15388.0,0.06599364831374607,61,15388.0,False,,
655.0,63,8945.0,92.21649484536083,2.743502348089985,63,15373.0,0.09942699409783093,63,15373.0,False,,
660.0,56,9152.0,98.40860215053763,3.5264236995266307,56,15450.0,0.15036912820661827,56,15450.0,False,,
665.0,54,9385.0,105.4494382022472,3.3603310848806025,54,15600.0,0.15194442693511379,54,15600.0,False,,
670.0,60,9673.0,108.68539325842697,3.343939582116089,60,15819.0,0.1410010868226888,60,15819.0,False,,
675.0,61,9974.0,112.06741573033707,3.2618681034782906,61,16072.0,0.13596274227493257,61,16072.0,False,,
680.0,60,10227.0,113.63333333333334,2.55961753099198,60,16338.0,0.09874255172059614,60,16338.0,False,,
685.0,75,10553.0,115.96703296703296,1.9163897359537079,75,16642.0,0.0636467607230914,75,16642.0,False,,
690.0,68,10638.0,116.9010989010989,1.6832023357251549,68,16872.0,0.07803306789151696,68,16872.0,False,,
695.0,63,10596.0,119.0561797752809,2.367961917328293,63,17010.0,0.12881355871869643,63,17010.0,False,,
700.0,62,10743.0,113.08421052631579,2.5719641017081805,62,17072.0,0.09166409198741586,62,17072.0,False,,
705.0,60,11001.0,117.03191489361703,3.1690233620242285,60,17183.0,0.11788494471575016,60,17183.0,False,,
710.0,62,11305.0,122.8804347826087,2.9649334244500127,62,17400.0,0.09645695094655654,62,17400.0,False,,
715.0,66,11624.0,127.73626373626374,3.1411774717264573,66,17673.0,0.10434174092832109,66,17673.0,False,,
720.0,65,11946.0,138.90697674418604,2.560606987150297,65,17990.0,0.057485426270663484,65,17990.0,False,,
725.0,68,12282.0,136.46666666666667,2.3432362142796994,68,18326.0,0.0740071426601655,68,18326.0,False,,
730.0,66,12515.0,145.52325581395348,2.0174541646909288,66,18607.0,0.09209387618698478,66,18607.0,False,,
735.0,70,12860.0,147.816091954023,1.8662805670855094,70,18904.0,0.06203421759512162,70,18904.0,False,,
740.0,68,12867.0,142.96666666666667,1.6643921054201394,68,19122.0,0.05127386694854538,68,19122.0,False,,
745.0,68,12681.0,140.9,1.7935531558246232,68,19210.0,0.06212676177992116,68,19210.0,False,,
750.0,60,12714.0,141.26666666666668,2.7279827061646467,60,19192.0,0.08687659692244412,60,19192.0,False,,
755.0,56,12799.0,147.11494252873564,3.088129100575044,56,19287.0,0.12034024122212605,56,19287.0,False,,
760.0,54,13008.0,149.51724137931035,3.2869082668524663,54,19304.0,0.15025429346325445,54,19304.0,False,,
765.0,54,13225.0,150.2840909090909,3.28104333784392,54,19521.0,0.16464343927374736,54,19521.0,False,,
770.0,61,13509.0,153.51136363636363,2.325407128393579,61,19805.0,0.11973102398550904,61,19805.0,False,,
775.0,66,13597.0,149.41758241758242,1.7810460645273753,66,20033.0,0.073373444159376,66,20033.0,False,,
780.0,63,13724.0,157.7471264367816,1.6837665968772326,63,20174.0,0.05137283649287863,63,20174.0,False,,
785.0,64,14006.0,152.2391304347826,2.6036615354216766,64,20373.0,0.08329673106803541,64,20373.0,False,,
790.0,64,14326.0,159.17777777777778,2.7458968147526157,64,20635.0,0.09223058405206475,64,20635.0,False,,
795.0,68,14659.0,159.33695652173913,2.378241254605186,68,20956.0,0.06554750746861858,68,20956.0,False,,
800.0,68,14999.0,159.56382978723406,2.667869691617297,68,21296.0,0.098410442105603,68,21296.0,False,,
805.0,76,15351.0,166.8586956521739,2.154386685997197,76,21648.0,0.08719267253715154,76,21648.0,False,,
810.0,74,15713.0,178.5568181818182,1.3382599077617021,74,22010.0,0.054298400330461745,74,22010.0,False,,
815.0,80,16102.0,182.97727272727272,1.0833600319453716,80,22399.0,0.035247061973517894,80,22399.0,False,,
820.0,82,16505.0,183.38888888888889,1.0135818408077037,82,22802.0,0.042739253661243815,82,22802.0,False,,
825.0,82,16915.0,187.94444444444446,0.941546365308917,82,23212.0,0.02881361799916402,82,23212.0,False,,
830.0,82,17325.0,186.29032258064515,0.9728313253973069,82,23622.0,0.03684634039626604,82,23622.0,False,,
835.0,79,17519.0,180.60824742268042,1.524710841464325,79,23908.0,0.07142310284908512,79,23908.0,False,,
840.0,79,17909.0,190.5212765957447,1.965675851197786,79,24206.0,0.0826643016631529,79,24206.0,False,,
845.0,76,17835.0,189.7340425531915,1.5189618531711724,76,24376.0,0.05454909200852134,76,24376.0,False,,
850.0,70,17458.0,185.72340425531914,2.0581227573155676,70,24231.0,0.06754597098565387,70,24231.0,False,,
855.0,64,17223.0,185.19354838709677,2.5567211058985757,64,24112.0,0.08151074393093506,64,24112.0,False,,
860.0,55,16944.0,186.1978021978022,3.2715541878531247,55,24020.0,0.12653937582641697,55,24020.0,False,,
865.0,57,17027.0,189.1888888888889,3.558820996032782,57,23859.0,0.1337672737310458,57,23859.0,False,,
870.0,55,17207.0,191.1888888888889,3.163087845618758,55,24079.0,0.15291690458021953,55,24079.0,False,,
875.0,60,17495.0,198.8068181818182,2.575062853613958,60,24328.0,0.12798844874284948,60,24328.0,False,,
880.0,69,17824.0,193.7391304347826,2.0488299078532153,69,24657.0,0.08359832742107448,69,24657.0,False,,
885.0,73,17928.0,190.72340425531914,1.2734919868780197,73,24919.0,0.050912320081918136,73,24919.0,False,,
890.0,70,18051.0,188.03125,1.669130586123914,70,25109.0,0.06409630568515653,70,25109.0,False,,
895.0,68,18198.0,180.17821782178217,1.602216687933539,68,25261.0,0.060481902042718125,68,25261.0,False,,
900.0,67,18348.0,183.48,1.8479237148643,67,25256.0,0.059401288027876156,67,25256.0,False,,
905.0,69,18535.0,178.22115384615384,2.346183105673639,69,25168.0,0.0716581096241524,69,25168.0,False,,
910.0,65,18753.0,183.85294117647058,3.0599789691721115,65,25293.0,0.12706088173645513,65,25293.0,False,,
915.0,61,18980.0,189.8,2.9869064781007166,61,25541.0,0.12329180176369832,61,25541.0,False,,
920.0,71,19316.0,195.11111111111111,2.081775196914325,71,25877.0,0.07335256284083164,71,25877.0,False,,
925.0,74,19508.0,195.08,1.40983677326892,74,26118.0,0.04983867377083693,74,26118.0,False,,
930.0,73,19605.0,198.03030303030303,1.4522295599746877,73,26262.0,0.06357509694049733,73,26262.0,False,,
935.0,70,19776.0,192.0,2.1185086649330995,70,26361.0,0.06673426494083844,70,26361.0,False,,
940.0,68,19903.0,180.93636363636364,1.8836229058053686,68,26620.0,0.07600354786402495,68,26620.0,False,,
945.0,66,20029.0,180.44144144144144,2.6146653354849474,66,26754.0,0.1076718957230639,66,26754.0,False,,
950.0,65,20207.0,187.10185185185185,2.864963413919814,65,26912.0,0.10548739545271811,65,26912.0,False,,
955.0,67,20419.0,196.33653846153845,2.7709179085123528,67,27059.0,0.08975952989715125,67,27059.0,False,,
960.0,64,20578.0,207.85858585858585,2.465657822811322,64,27282.0,0.09791514585496015,64,27282.0,False,,
965.0,64,20742.0,209.5151515151515,2.2513665293185623,64,27422.0,0.10202556552289795,64,27422.0,False,,
970.0,64,20953.0,205.42156862745097,2.562358988353476,64,27510.0,0.08611466802414296,64,27510.0,False,,
975.0,64,21208.0,201.98095238095237,2.699376844084136,64,27691.0,0.0987334837323479,64,27691.0,False,,
980.0,66,21430.0,200.2803738317757,2.714644314496922,66,27942.0,0.13359946943829815,66,27942.0,False,,
985.0,80,21787.0,203.61682242990653,2.185222995896321,80,28254.0,0.08919302176483891,80,28254.0,False,,
990.0,80,22018.0,211.71153846153845,1.0045977409914595,80,28534.0,0.03103199221812399,80,28534.0,False,,
995.0,80,22174.0,217.3921568627451,1.2323906651429024,80,28767.0,0.040552139597715836,80,28767.0,False,,
1000.0,77,22387.0,213.2095238095238,2.1502271529359263,77,28919.0,0.05544100488036571,77,28919.0,False,,
1005.0,71,22592.0,219.3398058252427,2.7410187137934576,71,29068.0,0.08041629412322861,71,29068.0,False,,
1010.0,65,22761.0,225.35643564356437,2.47104333745044,65,29362.0,0.10014520591453982,65,29362.0,False,,
1015.0,74,23104.0,224.3106796116505,1.8844993567423716,74,29672.0,0.09342890545477575,74,29672.0,False,,
1020.0,73,23251.0,225.7378640776699,1.7204375634514653,73,29930.0,0.08542998573247117,73,29930.0,False,,
1025.0,71,23274.0,221.65714285714284,1.6023943386212673,71,30086.0,0.0757734746530801,71,30086.0,False,,
1030.0,75,23412.0,216.77777777777777,1.893643134122901,75,30193.0,0.050600936875207475,75,30193.0,False,,
1035.0,73,23638.0,216.86238532110093,1.7044307551688278,73,30548.0,0.06962716145446111,73,30548.0,False,,
1040.0,77,23998.0,220.1651376146789,1.6924397039631893,77,30917.0,0.05183504465475089,77,30917.0,False,,
1045.0,84,24209.0,222.10091743119267,1.0774387450377438,84,31183.0,0.039076245554491996,84,31183.0,False,,
1050.0,79,24320.0,221.0909090909091,1.568339319602644,79,31314.0,0.05636417955907889,79,31314.0,False,,
1055.0,77,24478.0,220.52252252252254,2.528884335576655,77,31457.0,0.09167097430472514,77,31457.0,False,,
1060.0,74,24670.0,228.42592592592592,2.525081580610148,74,31656.0,0.09527448099817146,74,31656.0,False,,
1065.0,69,24774.0,238.21153846153845,2.116551127344032,69,31796.0,0.09129038525438628,69,31796.0,False,,
1070.0,68,24874.0,234.66037735849056,2.1034794378783643,68,31842.0,0.08094481705933461,68,31842.0,False,,
1075.0,66,24994.0,231.42592592592592,1.9075327966709226,66,32151.0,0.06769355390666504,66,32151.0,False,,
1080.0,69,25142.0,239.44761904761904,1.5052584528500725,69,32466.0,0.04934787183851773,69,32466.0,False,,
1085.0,72,25414.0,231.03636363636363,1.423076736220231,72,32689.0,0.061322116955341816,72,32689.0,False,,
1090.0,74,25728.0,233.8909090909091,1.6278660746269824,74,32776.0,0.07158879486337291,74,32776.0,False,,
1095.0,67,25910.0,229.2920353982301,1.7821483228805786,67,32994.0,0.07257029523417781,67,32994.0,False,,
1100.0,68,26005.0,230.13274336283186,1.6617352374450038,68,33068.0,0.05113904396234875,68,33068.0,False,,
1105.0,69,26155.0,235.63063063063063,2.304620949699542,69,33153.0,0.07153680111564134,69,33153.0,False,,
1110.0,69,26354.0,241.77981651376146,2.6343255447031035,69,33219.0,0.08206495925358946,69,33219.0,False,,
1115.0,66,26522.0,252.59047619047618,2.360514045639876,66,33369.0,0.09375742192619889,66,33369.0,False,,
1120.0,70,26706.0,245.0091743119266,2.0194143079292877,70,33468.0,0.0942066584349849,70,33468.0,False,,
1125.0,68,26842.0,246.25688073394497,2.261500637749858,68,33679.0,0.10729171777686985,68,33679.0,False,,
1130.0,70,27076.0,250.7037037037037,1.893169374676601,70,33941.0,0.08301378204526712,70,33941.0,False,,
1135.0,70,27313.0,255.26168224299064,1.35630587612307,70,34165.0,0.04939983343609577,70,34165.0,False,,
1140.0,74,27624.0,258.1682242990654,1.1628462226832537,74,34309.0,0.03620019093037469,74,34309.0,False,,
1145.0,69,27806.0,250.5045045045045,1.3632549724989622,69,34519.0,0.044801977910518896,69,34519.0,False,,
1150.0,68,27928.0,256.2201834862385,1.5268199557490951,68,34633.0,0.047770852774986834,68,34633.0,False,,
1155.0,66,28064.0,252.82882882882882,2.3375039995891105,66,34672.0,0.07013402844553453,66,34672.0,False,,
1160.0,68,28267.0,252.38392857142858,2.703514358724085,68,34803.0,0.11107597199589676,68,34803.0,False,,
1165.0,68,28478.0,261.26605504587155,2.5050152855611536,68,34961.0,0.11685438045047303,68,34961.0,False,,
1170.0,79,28848.0,264.6605504587156,1.8134269842087058,79,35255.0,0.06627156550786048,79,35255.0,False,,
1175.0,84,29100.0,271.9626168224299,1.3124008184104214,84,35478.0,0.037255819887127256,84,35478.0,False,,
1180.0,82,29249.0,273.3551401869159,1.372255316900382,82,35562.0,0.04213480084888369,82,35562.0,False,,
1185.0,76,29454.0,280.51428571428573,1.9547014359628867,76,35582.0,0.05565416705988111,76,35582.0,False,,
1190.0,72,29627.0,276.8878504672897,2.4202354120780734,72,35689.0,0.07392187012756735,72,35689.0,False,,
1195.0,63,29693.0,280.12264150943395,2.8517107586995376,63,35805.0,0.13290637342625983,63,35805.0,False,,
1200.0,62,29761.0,286.16346153846155,2.9483470517877683,62,35804.0,0.12743333748698998,62,35804.0,False,,
1205.0,61,29896.0,284.7238095238095,2.67788871677395,61,35836.0,0.09334860262581078,61,35836.0,False,,
1210.0,62,30045.0,288.8942307692308,2.0832577310059133,62,36029.0,0.08559910015071716,62,36029.0,False,,
1215.0,73,30364.0,291.96153846153845,1.7294771583686175,73,36276.0,0.06831756374532087,73,36276.0,False,,
1220.0,78,30608.0,286.05607476635515,1.2791193652090416,78,36457.0,0.04321318491232804,78,36457.0,False,,
1225.0,83,30812.0,282.6788990825688,1.2231116760747214,83,36536.0,0.03326926811639748,83,36536.0,False,,
1230.0,79,31078.0,277.48214285714283,2.29596324780827,79,36585.0,0.07409269353496221,79,36585.0,False,,
1235.0,74,31323.0,287.3669724770642,2.9658994345163503,74,36639.0,0.09904868413465352,74,36639.0,False,,
1240.0,67,31440.0,296.60377358490564,2.518951666333208,67,36765.0,0.10899498431856418,67,36765.0,False,,
1245.0,70,31523.0,297.3867924528302,2.24124212764109,70,36777.0,0.08682666051785547,70,36777.0,False,,
1250.0,67,31656.0,298.64150943396226,2.482220309428985,67,36729.0,0.07852354876868442,67,36729.0,False,,
1255.0,66,31838.0,303.2190476190476,2.66968460721853,66,36771.0,0.09316591610764322,66,36771.0,False,,
1260.0,63,32009.0,310.7669902912621,2.238986424330682,63,36829.0,0.09650232495103474,63,36829.0,False,,
