step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,terminal_observation
2525.0,60,1196.0,11.283018867924529,2.479891015279386,60,3794.0,0.10782348299738838,60,3794.0,False,
2530.0,65,1240.0,11.80952380952381,2.2525930693218306,65,3941.0,0.10100072463707443,65,3941.0,False,
2535.0,65,1215.0,11.79611650485437,2.0278225858002754,65,4052.0,0.07066246047465703,65,4052.0,False,
2540.0,68,1371.0,13.182692307692308,2.2441167226385996,68,4146.0,0.07101743542449741,68,4146.0,False,
2545.0,66,1521.0,14.766990291262136,2.6990704302991624,66,4218.0,0.09409614049900633,66,4218.0,False,
2550.0,61,1194.0,11.94,2.322057266055115,61,4315.0,0.10165329837304217,61,4315.0,False,
2555.0,68,1155.0,11.55,1.9984677986435053,68,4275.0,0.09284309939652903,68,4275.0,False,
2560.0,76,1511.0,14.121495327102803,2.2750219032876693,76,4327.0,0.07092511394056002,76,4327.0,False,
2565.0,81,1900.0,17.757009345794394,2.1646672149144344,81,4663.0,0.06851012953748427,81,4663.0,False,
2570.0,82,2026.0,19.295238095238094,1.4983775695700206,82,4837.0,0.04887814749892332,82,4837.0,False,
2575.0,84,1975.0,18.80952380952381,1.1426330723684106,84,4787.0,0.028524628261321853,84,4787.0,False,
2580.0,78,1987.0,18.923809523809524,2.033559228911139,78,4676.0,0.04984818483334966,78,4676.0,False,
2585.0,66,1851.0,18.326732673267326,1.965980593995303,66,4890.0,0.0694555629146243,66,4890.0,False,
2590.0,58,1686.0,17.74736842105263,2.1679983715836193,58,4913.0,0.08445167155336504,58,4913.0,False,
2595.0,57,1717.0,17.0,2.7120293311768306,57,4935.0,0.09846624344889912,57,4935.0,False,
2600.0,49,1366.0,13.66,2.7532891931142065,49,4767.0,0.13835265746429048,49,4767.0,False,
2605.0,45,918.0,9.272727272727273,2.805426913253915,45,4339.0,0.13638728693802418,45,4339.0,False,
2610.0,58,881.0,8.722772277227723,1.7997586704731623,58,4491.0,0.07388902706773876,58,4491.0,False,
2615.0,63,908.0,8.815533980582524,1.798455955961148,63,4582.0,0.0721932996616531,63,4582.0,False,
2620.0,63,1144.0,11.0,2.3602845061187647,63,4661.0,0.07422024439959726,63,4661.0,False,
2625.0,61,1224.0,11.883495145631068,1.914723990650721,61,4749.0,0.06828550283942336,61,4749.0,False,
2630.0,60,1186.0,11.627450980392156,2.0872693536443694,60,4625.0,0.09176469128514096,60,4625.0,False,
2635.0,60,1230.0,11.826923076923077,2.910044555993119,60,4411.0,0.12474051934191725,60,4411.0,False,
2640.0,59,1279.0,12.53921568627451,2.8611414711164067,59,4341.0,0.12765981602131468,59,4341.0,False,
2645.0,59,1177.0,11.317307692307692,2.4422757713165555,59,4203.0,0.09921663714640608,59,4203.0,False,
2650.0,65,1185.0,11.285714285714286,2.3412192193204824,65,3879.0,0.09134904148573869,65,3879.0,False,
2655.0,67,1226.0,11.902912621359222,1.5964982404302206,67,4088.0,0.05849650949294352,67,4088.0,False,
2660.0,64,1180.0,11.683168316831683,1.5804773821134437,64,4186.0,0.05698543528623565,64,4186.0,False,
2665.0,70,1283.0,11.990654205607477,2.2246311547895785,70,4293.0,0.08620336745906618,70,4293.0,False,
2670.0,63,1420.0,13.271028037383177,2.755996198735532,63,4381.0,0.1117791095503007,63,4381.0,False,
2675.0,62,1078.0,10.074766355140186,2.439291715961314,62,4491.0,0.11102017218362605,62,4491.0,False,
2680.0,69,1148.0,11.145631067961165,2.051666311000294,69,4494.0,0.08414001420713266,69,4494.0,False,
2685.0,74,1510.0,14.11214953271028,2.2605494277270037,74,4627.0,0.07183171789783026,74,4627.0,False,
2690.0,82,1651.0,15.575471698113208,1.4304780166503575,82,4767.0,0.03530241445685796,82,4767.0,False,
2695.0,78,1655.0,15.913461538461538,1.5578338132759504,78,4736.0,0.0355888338390875,78,4736.0,False,
2700.0,79,1751.0,16.676190476190477,1.9375116503701184,79,4642.0,0.041334745140546025,79,4642.0,False,
2705.0,67,1653.0,15.448598130841122,1.9615539387822545,67,4898.0,0.07594866722204512,67,4898.0,False,
2710.0,60,1585.0,15.388349514563107,2.705720370947408,60,5000.0,0.128826163431977,60,5000.0,False,
2715.0,54,1302.0,12.640776699029127,2.114673850681928,54,4847.0,0.09670127386484985,54,4847.0,False,
2720.0,51,863.0,8.219047619047618,2.1764084667935326,51,4437.0,0.08170553199910453,51,4437.0,False,
2725.0,58,770.0,7.403846153846154,1.8270094199928915,58,4599.0,0.07878186985005596,58,4599.0,False,
2730.0,60,752.0,7.09433962264151,1.90279909777162,60,4670.0,0.05915934256416581,60,4670.0,False,
2735.0,66,1007.0,9.59047619047619,2.214382647871555,66,4684.0,0.05886562317179354,66,4684.0,False,
2740.0,61,1118.0,10.256880733944953,2.0804627288601503,61,4799.0,0.0798573891598624,61,4799.0,False,
2745.0,58,1123.0,10.902912621359222,2.447066766000827,58,4607.0,0.11393448068007435,58,4607.0,False,
2750.0,62,1201.0,11.438095238095238,2.617946534014455,62,4546.0,0.09706052226359202,62,4546.0,False,
2755.0,64,1293.0,12.432692307692308,2.626375657398066,64,4486.0,0.0857931729866632,64,4486.0,False,
2760.0,59,1235.0,11.761904761904763,2.581824028918554,59,4423.0,0.1112281939121143,59,4423.0,False,
2765.0,63,1232.0,11.622641509433961,2.2868474137569494,63,4101.0,0.08408029818244162,63,4101.0,False,
2770.0,66,1277.0,12.398058252427184,1.698538905756647,66,4278.0,0.06537912901646743,66,4278.0,False,
2775.0,65,1246.0,11.644859813084112,1.8326578669318099,65,4372.0,0.06209489822371278,65,4372.0,False,
2780.0,65,1328.0,12.411214953271028,2.682442556272766,65,4400.0,0.10512997249271201,65,4400.0,False,
2785.0,65,1485.0,13.878504672897197,2.7118456886463522,65,4444.0,0.08753986395478082,65,4444.0,False,
2790.0,66,1171.0,11.368932038834952,2.1820329357833304,66,4572.0,0.08931078517156708,66,4572.0,False,
2795.0,69,1184.0,11.276190476190477,2.264585853006221,69,4566.0,0.10183351076779935,69,4566.0,False,
2800.0,74,1544.0,14.704761904761904,2.3338845033617024,74,4630.0,0.07486286549837205,74,4630.0,False,
2805.0,79,1679.0,16.14423076923077,1.328222255930303,79,4809.0,0.029328779813395444,79,4809.0,False,
2810.0,80,1755.0,16.401869158878505,1.6018690840224967,80,4804.0,0.050345961017838524,80,4804.0,False,
2815.0,75,1750.0,16.05504587155963,2.286410008460769,75,4724.0,0.07741554244260171,75,4724.0,False,
2820.0,66,1669.0,15.598130841121495,2.367255732487075,66,4892.0,0.10160612357957698,66,4892.0,False,
2825.0,61,1557.0,15.116504854368932,2.5251137908171195,61,4960.0,0.0937015822239994,61,4960.0,False,
2830.0,56,1321.0,12.701923076923077,2.157541561334199,56,4801.0,0.08391315472015157,56,4801.0,False,
2835.0,51,884.0,8.666666666666666,2.247182758322964,51,4283.0,0.09167199512172262,51,4283.0,False,
2840.0,48,766.0,7.509803921568627,2.0571891312425943,48,4426.0,0.08387429014804815,48,4426.0,False,
2845.0,56,767.0,7.304761904761905,1.862774927735372,56,4477.0,0.06546318542092848,56,4477.0,False,
2850.0,60,936.0,8.587155963302752,2.5935301597417957,60,4474.0,0.09433993599400071,60,4474.0,False,
2855.0,63,1058.0,9.88785046728972,2.311650592563845,63,4591.0,0.10436121172591849,63,4591.0,False,
2860.0,62,1078.0,10.568627450980392,2.0472399457487396,62,4518.0,0.08587929723921375,62,4518.0,False,
2865.0,68,1213.0,11.443396226415095,2.351808108225419,68,4421.0,0.0805172329709767,68,4421.0,False,
2870.0,63,1290.0,12.403846153846153,2.5811044955285922,63,4490.0,0.10322218854510172,63,4490.0,False,
2875.0,60,1280.0,12.307692307692308,2.445776089177269,60,4309.0,0.09476324678701126,60,4309.0,False,
2880.0,66,1320.0,12.692307692307692,2.2753526201325056,66,3991.0,0.09079664682902928,66,3991.0,False,
2885.0,65,1353.0,12.527777777777779,1.892199513310768,65,4150.0,0.08420209763972704,65,4150.0,False,
2890.0,62,1302.0,12.055555555555555,2.4822685605894828,62,4207.0,0.10522605222148508,62,4207.0,False,
2895.0,65,1354.0,12.654205607476635,2.3516246972070127,65,4295.0,0.0778051910529808,65,4295.0,False,
2900.0,67,1498.0,13.87037037037037,2.438565516757082,67,4407.0,0.08799345738799587,67,4407.0,False,
2905.0,64,1192.0,11.245283018867925,2.4354546510929813,64,4481.0,0.09671533509313933,64,4481.0,False,
2910.0,67,1119.0,10.759615384615385,2.2503252683660175,67,4445.0,0.09102161716936441,67,4445.0,False,
2915.0,74,1473.0,14.163461538461538,2.240222523389884,74,4456.0,0.06313585844895261,74,4456.0,False,
2920.0,77,1598.0,14.796296296296296,1.517281672296177,77,4628.0,0.04431716310030651,77,4628.0,False,
2925.0,77,1590.0,15.0,1.9169597429915624,77,4520.0,0.07687093118136237,77,4520.0,False,
2930.0,74,1637.0,15.157407407407407,2.274995266955148,74,4570.0,0.07360585960645084,74,4570.0,False,
2935.0,67,1529.0,14.424528301886792,1.9078088505084734,67,4819.0,0.06698032895833779,67,4819.0,False,
2940.0,64,1498.0,14.831683168316832,2.0749834515658883,64,4949.0,0.08214230438958516,64,4949.0,False,
2945.0,60,1292.0,12.54368932038835,1.8001714569718363,60,4892.0,0.07459787938821785,60,4892.0,False,
2950.0,55,954.0,9.262135922330097,2.0024336444609236,55,4527.0,0.08310349065788439,55,4527.0,False,
2955.0,56,869.0,8.19811320754717,1.8177866330670722,56,4625.0,0.067527948377325,56,4625.0,False,
2960.0,62,887.0,8.137614678899082,2.0870777992365306,62,4696.0,0.08494504432279201,62,4696.0,False,
2965.0,63,1048.0,9.794392523364486,2.637955280248748,63,4707.0,0.0899325263467509,63,4707.0,False,
2970.0,62,1148.0,10.830188679245284,2.016244263564516,62,4833.0,0.07095588742403647,62,4833.0,False,
2975.0,63,1158.0,11.352941176470589,2.1029174897943834,63,4782.0,0.09481048756932958,63,4782.0,False,
2980.0,67,1249.0,12.009615384615385,2.498975033468744,67,4655.0,0.09377654704145648,67,4655.0,False,
2985.0,61,1294.0,12.686274509803921,2.5622902955040168,61,4644.0,0.09299099991770715,61,4644.0,False,
2990.0,60,1300.0,12.380952380952381,2.464225610472718,60,4543.0,0.10267603713499672,60,4543.0,False,
2995.0,65,1390.0,12.636363636363637,2.679062557650128,65,4265.0,0.1151492868772917,65,4265.0,False,
3000.0,70,1169.0,10.824074074074074,2.0880953114887992,70,4391.0,0.09133410152591025,70,4391.0,False,
3005.0,69,1127.0,10.836538461538462,1.8873452063708647,69,4419.0,0.06340338899438405,69,4419.0,False,
3010.0,70,1176.0,11.09433962264151,1.6826788369879981,70,4531.0,0.052537386278275755,70,4531.0,False,
3015.0,75,1183.0,11.05607476635514,1.6557649290473606,75,4637.0,0.05041230143334501,75,4637.0,False,
3020.0,74,1255.0,11.839622641509434,1.9243069379135618,74,4647.0,0.041599547572018045,74,4647.0,False,
3025.0,76,1339.0,12.752380952380953,2.2654548598571473,76,4737.0,0.06968385616383888,76,4737.0,False,
3030.0,63,1328.0,13.019607843137255,2.5934498610465755,63,4817.0,0.1217178863698168,63,4817.0,False,
3035.0,59,1282.0,12.94949494949495,2.6456237979845514,59,4739.0,0.1420969948887405,59,4739.0,False,
3040.0,58,1308.0,13.08,2.366397877342764,58,4600.0,0.09120821699243752,58,4600.0,False,
3045.0,62,1351.0,13.116504854368932,2.6468838119460902,62,4660.0,0.11022589107975755,62,4660.0,False,
3050.0,58,1225.0,12.128712871287128,2.528059056143749,58,4490.0,0.11812473752111734,58,4490.0,False,
3055.0,62,1239.0,11.68867924528302,2.6139552309020018,62,4200.0,0.09796788072324301,62,4200.0,False,
3060.0,62,1090.0,10.48076923076923,2.0954159628764866,62,4073.0,0.061154084835820445,62,4073.0,False,
3065.0,67,1011.0,9.628571428571428,2.257435355908199,67,4102.0,0.0832885825785622,67,4102.0,False,
3070.0,67,1039.0,10.087378640776699,2.268599603389056,67,4160.0,0.08965643449464702,67,4160.0,False,
3075.0,68,1045.0,10.048076923076923,1.942141229062353,68,4224.0,0.06956354324045087,68,4224.0,False,
3080.0,73,1142.0,10.876190476190477,2.062536596405463,73,4175.0,0.055326085809280244,73,4175.0,False,
3085.0,69,1237.0,12.127450980392156,2.7202155132269943,69,4149.0,0.0773751787632617,69,4149.0,False,
3090.0,62,1212.0,12.494845360824742,2.54123749019157,62,4289.0,0.10441804129919942,62,4289.0,False,
3095.0,61,1173.0,12.347368421052632,2.4227664863142833,61,4249.0,0.09698275236040511,61,4249.0,False,
3100.0,58,1171.0,11.71,2.782125586182177,58,4213.0,0.10474749702003891,58,4213.0,False,
3105.0,55,1242.0,12.42,3.44783308756069,55,4140.0,0.1467734319839714,55,4140.0,False,
3110.0,55,1126.0,11.489795918367347,2.66837541277252,55,4095.0,0.12395161224311974,55,4095.0,False,
3115.0,61,1168.0,11.68,2.2799493286447765,61,3844.0,0.09634810543850832,61,3844.0,False,
3120.0,65,1155.0,11.21359223300971,1.8089930672464156,65,3782.0,0.0705508853668324,65,3782.0,False,
3125.0,62,1089.0,10.89,2.0437585178206468,62,3867.0,0.07528328885507632,62,3867.0,False,
3130.0,64,1119.0,11.19,2.395867943810521,64,3852.0,0.06981530727842794,64,3852.0,False,
3135.0,61,1262.0,12.25242718446602,2.7690260863757863,61,3900.0,0.09674127344441433,61,3900.0,False,
3140.0,63,1451.0,14.087378640776699,3.4397987803997174,63,4008.0,0.1536430014494696,63,4008.0,False,
3145.0,66,1348.0,13.087378640776699,2.7678786039294003,66,4099.0,0.12382412864975144,66,4099.0,False,
3150.0,67,1324.0,13.649484536082474,1.8345694797811842,67,4078.0,0.08214513544365458,67,4078.0,False,
3155.0,72,1666.0,16.333333333333332,2.432326549250391,72,4113.0,0.07597949994934232,72,4113.0,False,
3160.0,76,1761.0,17.264705882352942,1.7078104163914565,76,4276.0,0.048030991309759505,76,4276.0,False,
3165.0,76,1743.0,17.43,1.5907821627990644,76,4340.0,0.05133841843619075,76,4340.0,False,
3170.0,71,1737.0,16.701923076923077,2.0382822651607606,71,4276.0,0.05820565042537436,71,4276.0,False,
3175.0,65,1567.0,14.923809523809524,2.3300973037727495,65,4511.0,0.10341993942419957,65,4511.0,False,
3180.0,58,1447.0,14.326732673267326,2.70714887003628,58,4619.0,0.12305807787924757,58,4619.0,False,
3185.0,57,1182.0,11.702970297029703,1.9498328132939544,57,4521.0,0.07474995891126535,57,4521.0,False,
3190.0,54,921.0,9.118811881188119,2.1691042798847064,54,3980.0,0.08074036792788637,54,3980.0,False,
3195.0,54,778.0,7.627450980392157,1.9012078055697033,54,4138.0,0.07185281494218261,54,4138.0,False,
3200.0,58,800.0,7.8431372549019605,1.858588846690314,58,4217.0,0.0659424496708155,58,4217.0,False,
3205.0,62,1033.0,9.838095238095239,2.261235692801455,62,4296.0,0.06265000017352297,62,4296.0,False,
3210.0,58,1122.0,10.685714285714285,2.162690234704206,58,4391.0,0.0968072519167915,58,4391.0,False,
3215.0,58,1137.0,11.257425742574258,2.6355965367068883,58,4185.0,0.12006847484119243,58,4185.0,False,
3220.0,60,1166.0,11.431372549019608,2.4753125773369993,60,4164.0,0.0857819847149318,60,4164.0,False,
3225.0,60,1249.0,12.366336633663366,2.600731832684474,60,4046.0,0.08336147859734537,60,4046.0,False,
3230.0,58,1271.0,12.584158415841584,2.543052457772624,58,4244.0,0.10624989693490572,58,4244.0,False,
3235.0,59,1409.0,13.813725490196079,2.5041514367545883,59,4324.0,0.09653280117827825,59,4324.0,False,
3240.0,59,1345.0,13.316831683168317,2.0596148522215803,59,4295.0,0.07336704563245813,59,4295.0,False,
3245.0,55,1270.0,11.981132075471699,2.076532969796194,55,4033.0,0.09120051226745282,55,4033.0,False,
3250.0,55,845.0,7.897196261682243,2.406023141826605,55,3855.0,0.11271450787757728,55,3855.0,False,
3255.0,62,637.0,5.790909090909091,2.0245530350195726,62,3803.0,0.06546933791161215,62,3803.0,False,
3260.0,66,783.0,7.118181818181818,1.5741190166630739,66,3871.0,0.04884342574808825,66,3871.0,False,
3265.0,76,903.0,8.36111111111111,1.5022920482827435,76,3791.0,0.034033687231269226,76,3791.0,False,
3270.0,77,1107.0,10.542857142857143,2.061993134164697,77,3853.0,0.05212939112437231,77,3853.0,False,
3275.0,69,1114.0,10.92156862745098,1.9894117740994965,69,4071.0,0.05757410674530817,69,4071.0,False,
3280.0,62,1045.0,10.45,2.267258398027536,62,4121.0,0.09007763773915767,62,4121.0,False,
3285.0,59,1052.0,10.21359223300971,2.965344473652426,59,4047.0,0.12301122531013536,59,4047.0,False,
3290.0,55,1123.0,11.009803921568627,3.221417651936653,55,4113.0,0.1178900426567385,55,4113.0,False,
3295.0,59,1033.0,10.227722772277227,2.4541631410061555,59,4068.0,0.10278343837396531,59,4068.0,False,
3300.0,63,1116.0,10.941176470588236,2.4095102097682113,63,3856.0,0.10051043384547141,63,3856.0,False,
3305.0,67,1050.0,10.294117647058824,2.0312175853009458,67,3799.0,0.07450550260758067,67,3799.0,False,
3310.0,63,1012.0,10.01980198019802,2.0837148334874636,63,3815.0,0.07166089138178607,63,3815.0,False,
3315.0,70,1125.0,10.817307692307692,1.4021247376464596,70,3974.0,0.04562779144659818,70,3974.0,False,
3320.0,74,1135.0,10.80952380952381,1.7441986468455661,74,3985.0,0.07291747429131996,74,3985.0,False,
3325.0,75,1244.0,11.847619047619048,2.331454146397708,75,3927.0,0.07520078011660597,75,3927.0,False,
3330.0,66,1127.0,11.049019607843137,1.9448052533233926,66,4134.0,0.06152007968476307,66,4134.0,False,
3335.0,59,1017.0,10.484536082474227,2.209507538416874,59,4162.0,0.08467794467685687,59,4162.0,False,
3340.0,58,1059.0,10.696969696969697,2.8756641825266307,58,4053.0,0.10121470365752763,58,4053.0,False,
3345.0,56,1134.0,11.690721649484535,2.7014161768318665,56,4052.0,0.09221292667128632,56,4052.0,False,
3350.0,53,1032.0,10.424242424242424,2.501247189836478,53,4006.0,0.10589779461533814,53,4006.0,False,
3355.0,61,1115.0,11.03960396039604,2.5356590424646703,61,3852.0,0.11735326021696464,61,3852.0,False,
3360.0,63,1012.0,10.01980198019802,2.0083730196993925,63,3992.0,0.09112281037027227,63,3992.0,False,
3365.0,65,1008.0,9.882352941176471,1.8428109372084474,65,3961.0,0.05519933118648737,65,3961.0,False,
3370.0,71,1128.0,10.846153846153847,1.7551498688802913,71,4116.0,0.05384472621276349,71,4116.0,False,
3375.0,75,1145.0,11.116504854368932,1.722877140191014,75,4116.0,0.0491105872222302,75,4116.0,False,
3380.0,75,1264.0,12.392156862745098,2.0702182355815193,75,3981.0,0.046562606842581004,75,3981.0,False,
3385.0,68,1141.0,11.41,1.7985822525194164,68,4159.0,0.06740350099270885,68,4159.0,False,
3390.0,55,991.0,9.91,2.7559232457350813,55,4107.0,0.11401084867211259,55,4107.0,False,
3395.0,54,1016.0,10.16,3.227478974060568,54,4154.0,0.13484992544085922,54,4154.0,False,
3400.0,52,1060.0,10.816326530612244,3.113017722402264,52,4104.0,0.10155567684739061,52,4104.0,False,
3405.0,55,1010.0,10.412371134020619,2.3766765671653545,55,4112.0,0.10206300639947422,55,4112.0,False,
3410.0,66,1089.0,11.112244897959183,2.195027498245213,66,3961.0,0.09418992558916507,66,3961.0,False,
3415.0,65,1001.0,10.214285714285714,1.929206521138992,65,4106.0,0.07033496441041828,65,4106.0,False,
3420.0,64,1019.0,10.39795918367347,1.8787387206272037,64,4158.0,0.0596667159037774,64,4158.0,False,
3425.0,71,1132.0,10.780952380952382,1.8152737249623563,71,4213.0,0.06392951605629722,71,4213.0,False,
3430.0,73,1151.0,11.174757281553399,2.0463863349339824,73,4161.0,0.08184242145964139,73,4161.0,False,
3435.0,71,1226.0,12.019607843137255,2.2163063505850613,71,3941.0,0.056530018565415,71,3941.0,False,
3440.0,65,1125.0,11.479591836734693,1.993004095976669,65,4116.0,0.06769881487482454,65,4116.0,False,
3445.0,58,992.0,10.442105263157895,2.3188475175515992,58,4175.0,0.09486755419548051,58,4175.0,False,
3450.0,57,1014.0,10.5625,2.7980584215087325,57,4118.0,0.09694967457603221,57,4118.0,False,
3455.0,53,1076.0,11.56989247311828,3.1430492896572164,53,4074.0,0.11017590065878424,53,4074.0,False,
3460.0,52,1087.0,11.206185567010309,2.578899835761585,52,4098.0,0.11735145629253743,52,4098.0,False,
3465.0,53,1192.0,12.288659793814434,2.723246722955484,53,4030.0,0.1389835906038428,53,4030.0,False,
3470.0,54,1356.0,13.83673469387755,2.659130098074454,54,3822.0,0.09701217651360304,54,3822.0,False,
3475.0,59,1537.0,15.37,2.6435544629222147,59,3865.0,0.09388727277701533,59,3865.0,False,
3480.0,62,1781.0,17.98989898989899,2.9754541215259955,62,3896.0,0.10660026091476495,62,3896.0,False,
3485.0,64,1958.0,19.58,2.4531456980917024,64,4060.0,0.10535933777183774,64,4060.0,False,
3490.0,63,2088.0,20.673267326732674,2.391119097775296,63,4174.0,0.09624783332451747,63,4174.0,False,
3495.0,62,2271.0,22.04854368932039,2.720652534316837,62,4220.0,0.10630108635518942,62,4220.0,False,
3500.0,59,2017.0,19.20952380952381,2.7293411262745084,59,4192.0,0.12802783878093654,59,4192.0,False,
3505.0,58,1777.0,17.594059405940595,2.2738920375056955,58,3712.0,0.10625691046282408,58,3712.0,False,
3510.0,65,1276.0,11.925233644859814,1.8358612506518,65,3774.0,0.07079596511864865,65,3774.0,False,
3515.0,65,815.0,7.546296296296297,1.8437472658607663,65,3702.0,0.06680114576391057,65,3702.0,False,
3520.0,73,1126.0,10.144144144144144,2.210837897894856,73,3673.0,0.060108697050224515,73,3673.0,False,
3525.0,79,1291.0,11.953703703703704,1.200799807756232,79,3901.0,0.020626634876741285,79,3901.0,False,
3530.0,83,1360.0,12.710280373831775,1.3668496462454818,83,4015.0,0.029184108342396202,83,4015.0,False,
3535.0,77,1507.0,14.08411214953271,2.4525871651818245,77,4184.0,0.08050737203459453,77,4184.0,False,
3540.0,64,1354.0,13.145631067961165,2.382260352891936,64,4374.0,0.10305777133725821,64,4374.0,False,
3545.0,59,1214.0,12.515463917525773,2.0579448600911108,59,4365.0,0.08535749209048646,59,4365.0,False,
3550.0,62,1248.0,12.356435643564357,2.556019604405275,62,4310.0,0.0874410334566599,62,4310.0,False,
3555.0,54,989.0,9.98989898989899,2.247243115709124,54,4283.0,0.0961968435762061,54,4283.0,False,
3560.0,53,862.0,8.707070707070708,2.409146692593699,53,3997.0,0.09089645332296815,53,3997.0,False,
3565.0,63,783.0,7.601941747572815,1.8596113593389565,63,3928.0,0.06169561771585388,63,3928.0,False,
3570.0,62,839.0,7.9904761904761905,2.231970402424738,62,4024.0,0.08571790539628399,62,4024.0,False,
3575.0,70,968.0,9.219047619047618,2.202596817575261,70,4175.0,0.0817463266499669,70,4175.0,False,
3580.0,71,1013.0,10.029702970297029,1.5954210307335759,71,4243.0,0.0503311867536966,71,4243.0,False,
3585.0,73,1152.0,11.405940594059405,2.0702794021553648,73,4240.0,0.04621037849069837,73,4240.0,False,
3590.0,61,1051.0,10.835051546391753,2.0770258806891806,61,4407.0,0.08006265219525376,61,4407.0,False,
3595.0,53,921.0,10.01086956521739,2.3822931031874157,53,4365.0,0.09892638925200023,53,4365.0,False,
3600.0,53,973.0,10.576086956521738,2.8057382141265426,53,4170.0,0.08815174669011751,53,4170.0,False,
3605.0,52,998.0,10.288659793814434,3.1472004070428405,52,4105.0,0.12483530410693891,52,4105.0,False,
3610.0,50,1013.0,10.77659574468085,3.0739192237365325,50,4139.0,0.16083104577701085,50,4139.0,False,
3615.0,52,1117.0,11.635416666666666,2.5782929587628503,52,4095.0,0.11520840520729622,52,4095.0,False,
3620.0,58,1290.0,13.4375,2.6759143893854045,58,3959.0,0.09070064080609523,58,3959.0,False,
3625.0,55,1465.0,15.103092783505154,2.9543871342521455,55,3986.0,0.11173869120196997,55,3986.0,False,
3630.0,54,1315.0,13.697916666666666,2.777526320131951,54,3896.0,0.12092862184512775,54,3896.0,False,
3635.0,58,1240.0,12.783505154639176,2.5450123810252743,58,3607.0,0.10823312547095854,58,3607.0,False,
3640.0,64,1152.0,11.184466019417476,1.689773024060885,64,3737.0,0.06781293290241178,64,3737.0,False,
3645.0,63,1024.0,10.03921568627451,2.2769390618969827,63,3631.0,0.09441270556384444,63,3631.0,False,
3650.0,61,1112.0,11.009900990099009,2.585469532119025,61,3700.0,0.09251968183174773,61,3700.0,False,
3655.0,64,1265.0,12.281553398058252,2.723348939256688,64,3717.0,0.08808113771221737,64,3717.0,False,
3660.0,62,1009.0,9.892156862745098,2.6125726853639706,62,3719.0,0.10485419363064162,62,3719.0,False,
3665.0,65,1100.0,11.34020618556701,2.318029189198234,65,3720.0,0.1049134904982001,65,3720.0,False,
3670.0,71,1441.0,14.704081632653061,2.356273232599249,71,3876.0,0.07032286411884935,71,3876.0,False,
3675.0,72,1555.0,15.245098039215685,1.7441601563377571,72,4062.0,0.05189993644723104,72,4062.0,False,
3680.0,72,1521.0,15.05940594059406,1.947579923451648,72,4100.0,0.08735652055283356,72,4100.0,False,
3685.0,68,1569.0,15.382352941176471,2.6414007739486425,68,4089.0,0.10110222871577725,68,4089.0,False,
3690.0,64,1409.0,13.813725490196079,2.00380333796396,64,4289.0,0.06959449485020344,64,4289.0,False,
3695.0,60,1362.0,14.041237113402062,2.1308763378314155,60,4410.0,0.07914968520908917,60,4410.0,False,
3700.0,57,1129.0,11.404040404040405,1.9283298016156178,57,4346.0,0.07703592435665346,57,4346.0,False,
3705.0,49,843.0,8.873684210526315,1.807259258892086,49,3996.0,0.08981442060037927,49,3996.0,False,
3710.0,51,749.0,7.271844660194175,1.7928424050274665,51,3924.0,0.06978491195325053,51,3924.0,False,
3715.0,58,758.0,7.018518518518518,2.250206298473798,58,3938.0,0.0850362251350988,58,3938.0,False,
3720.0,57,956.0,9.192307692307692,2.820680963848527,57,3996.0,0.10947806225580889,57,3996.0,False,
3725.0,58,1030.0,10.098039215686274,2.255321057193169,58,4092.0,0.08251268941680993,58,4092.0,False,
3730.0,57,1004.0,10.244897959183673,2.4188149080288355,57,4053.0,0.10092955369043101,57,4053.0,False,
3735.0,57,1056.0,10.666666666666666,2.530714784026414,57,3973.0,0.09865136883500657,57,3973.0,False,
3740.0,57,1096.0,11.183673469387756,2.6490822097500937,57,3926.0,0.10237961073962415,57,3926.0,False,
3745.0,53,1139.0,11.39,2.580111941899276,53,3976.0,0.11128453261597224,53,3976.0,False,
3750.0,58,1273.0,12.123809523809523,2.7967341031234785,58,4054.0,0.10979964115344884,58,4054.0,False,
3755.0,54,1187.0,11.637254901960784,2.5668482082961868,54,3960.0,0.1175246097836248,54,3960.0,False,
3760.0,50,1065.0,10.441176470588236,2.4129633328799733,50,3636.0,0.10732832948005569,50,3636.0,False,
3765.0,52,654.0,6.349514563106796,2.0475218035898566,52,3504.0,0.08823039295060385,52,3504.0,False,
3770.0,60,595.0,5.613207547169812,2.106514956025452,60,3487.0,0.07760127982537977,60,3487.0,False,
3775.0,69,737.0,6.88785046728972,1.4715859883732356,69,3592.0,0.042183829334029366,69,3592.0,False,
3780.0,77,871.0,8.14018691588785,1.633968034598668,77,3625.0,0.031115659565694436,77,3625.0,False,
3785.0,77,1087.0,10.064814814814815,2.2889080591244597,77,3644.0,0.0723434403279631,77,3644.0,False,
3790.0,65,1066.0,10.25,2.3606098343167883,65,3856.0,0.10529581305347449,65,3856.0,False,
3795.0,58,1013.0,10.232323232323232,2.33579638281726,58,3901.0,0.10260305522873377,58,3901.0,False,
3800.0,59,1096.0,10.745098039215685,2.4767468641296873,59,3856.0,0.0793644205145107,59,3856.0,False,
