step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2430.0,44,1425.0,16.764705882352942,2.203879998057219,44,3814.0,0.06788182485731191,44,3814.0
2435.0,38,1057.0,12.734939759036145,2.078896377776218,38,3905.0,0.08106842475419644,38,3905.0
2440.0,34,603.0,7.265060240963855,2.379529292252552,34,3867.0,0.10485775185652463,34,3867.0
2445.0,26,358.0,4.419753086419753,2.2661073906257916,26,3578.0,0.08916270921868884,26,3578.0
2450.0,31,417.0,4.905882352941177,2.5093856096170155,31,3049.0,0.09149287348133164,31,3049.0
2455.0,29,263.0,3.058139534883721,2.600890074477308,29,3079.0,0.12457415043654042,29,3079.0
2460.0,39,395.0,4.593023255813954,2.52248227036736,39,3105.0,0.132135717144442,39,3105.0
2465.0,47,424.0,4.873563218390805,2.0327818134159124,47,3208.0,0.06357112413799895,47,3208.0
2470.0,58,687.0,7.549450549450549,2.0207642529367287,58,3376.0,0.044691262340169596,58,3376.0
2475.0,66,994.0,11.425287356321839,1.7785992505983779,66,3681.0,0.02926859257648629,66,3681.0
2480.0,73,1348.0,16.047619047619047,1.136034708583177,73,4036.0,0.024602775852824454,73,4036.0
2485.0,75,1490.0,17.529411764705884,0.867206834013043,75,4229.0,0.0074461612321496794,75,4229.0
2490.0,61,1462.0,17.2,2.086357331083117,61,4248.0,0.08015335105238139,61,4248.0
2495.0,49,1235.0,14.879518072289157,2.6593068972074074,49,4130.0,0.1192175732256617,49,4130.0
2500.0,36,782.0,9.775,2.8713006748151604,36,3747.0,0.11591860837454591,36,3747.0
2505.0,33,521.0,6.67948717948718,3.276405918985926,33,3060.0,0.1113174249776039,33,3060.0
2510.0,27,308.0,4.0,3.101038925941859,27,3086.0,0.1327910992837012,27,3086.0
2515.0,25,186.0,2.5135135135135136,3.2607043770045228,25,2975.0,0.1497922664823811,25,2975.0
2520.0,31,161.0,2.090909090909091,2.580885405738457,31,3003.0,0.10522413022224293,31,3003.0
2525.0,37,291.0,3.6375,2.367342753511682,37,3134.0,0.09638293765862324,37,3134.0
2530.0,37,341.0,4.158536585365853,2.4371526684024523,37,3040.0,0.12535984839556039,37,3040.0
2535.0,46,402.0,4.843373493975903,2.306018842168202,46,2769.0,0.10356516875753825,46,2769.0
2540.0,49,543.0,6.313953488372093,1.9683320437974379,49,2894.0,0.05650708586565535,49,2894.0
2545.0,54,724.0,8.72289156626506,1.729293711352306,54,3159.0,0.06029778202850422,54,3159.0
2550.0,51,885.0,10.925925925925926,1.6610194020206266,51,3178.0,0.06652776039875917,51,3178.0
2555.0,52,1095.0,13.518518518518519,1.5924571976432065,52,2960.0,0.057425294133941866,52,2960.0
2560.0,50,1320.0,15.0,2.7698960058267215,50,2846.0,0.08536145313579864,50,2846.0
2565.0,44,1275.0,15.0,2.927209847029125,44,2882.0,0.14170144874851873,44,2882.0
2570.0,38,1070.0,13.375,3.192306615611817,38,2718.0,0.15824153075352732,38,2718.0
2575.0,41,952.0,11.753086419753087,2.58399573514803,41,2822.0,0.09333306165985467,41,2822.0
2580.0,43,814.0,10.049382716049383,1.879877400494115,43,3027.0,0.07485700724460893,43,3027.0
2585.0,53,868.0,10.457831325301205,1.5191482575161812,53,3262.0,0.07151548868588767,53,3262.0
2590.0,60,1076.0,12.80952380952381,0.6450880754435582,60,3347.0,0.03897017982476805,60,3347.0
2595.0,61,1283.0,14.255555555555556,1.3944417257880324,61,3269.0,0.054056098287774766,61,3269.0
2600.0,54,1027.0,10.925531914893616,2.4310189970764515,54,3177.0,0.10287979779392702,54,3177.0
2605.0,48,1048.0,11.391304347826088,2.9290754030292363,48,3103.0,0.1160936293237567,48,3103.0
2610.0,49,1230.0,14.30232558139535,2.1842244831502846,49,3104.0,0.0774037248260954,49,3104.0
2615.0,53,1444.0,16.790697674418606,2.0465758354051573,53,2988.0,0.05821658565870028,53,2988.0
2620.0,45,1352.0,16.095238095238095,1.8682310801681956,45,3023.0,0.07701358535996898,45,3023.0
2625.0,41,1069.0,12.430232558139535,2.3141216859356026,41,2844.0,0.07299389119223101,41,2844.0
2630.0,39,814.0,9.465116279069768,2.254251388714764,39,2907.0,0.08214170301630576,39,2907.0
2635.0,44,648.0,7.623529411764705,2.322979595259264,44,3082.0,0.11161634890061199,44,3082.0
2640.0,44,545.0,6.411764705882353,2.1777081793862516,44,3157.0,0.1117313551319036,44,3157.0
2645.0,51,730.0,8.488372093023257,1.7068131884197961,51,3110.0,0.06228318986395931,51,3110.0
2650.0,53,969.0,10.766666666666667,1.9318024714708761,53,3304.0,0.060459493920579886,53,3304.0
2655.0,58,1233.0,14.011363636363637,1.7333367196404204,58,3577.0,0.060008121266026206,58,3577.0
2660.0,59,1477.0,17.376470588235293,1.2737213367037707,59,3725.0,0.03972332506009213,59,3725.0
2665.0,60,1705.0,19.15730337078652,1.5248651930087194,60,3738.0,0.051141993984222964,60,3738.0
2670.0,47,1648.0,18.10989010989011,2.391122815883167,47,3635.0,0.09441821336661096,47,3635.0
2675.0,43,1407.0,15.988636363636363,2.8212362395355246,43,3381.0,0.1369946405261169,43,3381.0
2680.0,40,1209.0,14.05813953488372,2.882957123194813,40,3379.0,0.11352617402832166,40,3379.0
2685.0,44,1122.0,13.2,2.0744539913723266,44,3588.0,0.0686552459818782,44,3588.0
2690.0,46,997.0,11.729411764705882,1.4388553362969527,46,3666.0,0.06944074153603211,46,3666.0
2695.0,51,1100.0,12.359550561797754,1.916446385709644,51,3621.0,0.07538187633535826,51,3621.0
2700.0,55,1268.0,14.088888888888889,2.3628951482188634,55,3479.0,0.053190872803520965,55,3479.0
2705.0,50,1316.0,14.304347826086957,2.4759523354214004,50,3505.0,0.10407432762653164,50,3505.0
2710.0,46,1316.0,14.954545454545455,2.9859250134862987,46,3281.0,0.15741918310303743,46,3281.0
2715.0,41,756.0,8.49438202247191,2.601510718298032,41,3118.0,0.12196852996299927,41,3118.0
2720.0,38,268.0,2.977777777777778,2.5063942010625317,38,2794.0,0.08761461849375723,38,2794.0
2725.0,44,381.0,4.186813186813187,2.0882955550644975,44,2979.0,0.08557928192441475,44,2979.0
2730.0,61,647.0,6.956989247311828,1.6586918062632725,61,3238.0,0.039192964507603754,61,3238.0
2735.0,76,1005.0,11.043956043956044,0.806683350266915,76,3597.0,0.0159236308428405,76,3597.0
2740.0,80,1267.0,13.336842105263157,0.46769815637360734,80,3737.0,0.024372690022819186,80,3737.0
2745.0,73,1449.0,15.25263157894737,1.8066483245500975,73,3757.0,0.08252764057794247,73,3757.0
2750.0,63,1390.0,14.631578947368421,1.9540543820930536,63,3792.0,0.07724070821479273,63,3792.0
2755.0,52,1127.0,12.25,2.112674560311136,52,3754.0,0.06690313965159869,52,3754.0
2760.0,44,966.0,10.733333333333333,2.1664341903510116,44,3924.0,0.08088221139494578,44,3924.0
2765.0,49,903.0,10.146067415730338,1.9209921454389345,49,4149.0,0.07413031309906123,49,4149.0
2770.0,50,687.0,7.806818181818182,1.4190868884090835,50,4146.0,0.05137081804013589,50,4146.0
2775.0,58,630.0,6.702127659574468,1.5406583828791474,58,4025.0,0.06235460107386525,58,4025.0
2780.0,65,931.0,9.597938144329897,2.665043580288697,65,4002.0,0.09603112908697203,65,4002.0
2785.0,69,1131.0,11.78125,1.9940040904127223,69,4185.0,0.06297662992426208,69,4185.0
2790.0,68,1274.0,14.155555555555555,1.7645496726172307,68,4229.0,0.043055978759786395,68,4229.0
2795.0,60,1399.0,15.719101123595506,1.9411729060517946,60,4395.0,0.05813565869356353,60,4395.0
2800.0,54,1526.0,18.166666666666668,2.005974038535489,54,4608.0,0.07306293900659402,54,4608.0
2805.0,57,1723.0,21.01219512195122,1.9439601168354592,57,4874.0,0.04372683004655912,57,4874.0
2810.0,56,1659.0,19.290697674418606,1.32787020916384,56,4870.0,0.03595770102210311,56,4870.0
2815.0,53,1386.0,16.305882352941175,2.1562376885650463,53,4597.0,0.09618745362698881,53,4597.0
2820.0,53,1237.0,14.383720930232558,2.5882910587411843,53,4605.0,0.11569278776808407,53,4605.0
2825.0,53,991.0,12.085365853658537,1.5208604980579312,53,4871.0,0.060969630181941945,53,4871.0
2830.0,52,859.0,10.7375,1.1983630671576462,52,4925.0,0.06033813723466188,52,4925.0
2835.0,50,813.0,9.914634146341463,1.9548351231320586,50,4766.0,0.07772931368242772,50,4766.0
2840.0,44,614.0,7.223529411764706,2.2236777211380283,44,4811.0,0.07776840154535945,44,4811.0
2845.0,51,586.0,6.813953488372093,1.9399453507284858,51,4912.0,0.057388696164080565,51,4912.0
2850.0,51,641.0,7.541176470588235,2.1066225474069613,51,4951.0,0.09048834920987575,51,4951.0
2855.0,48,826.0,9.717647058823529,2.5874781584734796,48,4801.0,0.12361767441776216,48,4801.0
2860.0,46,1034.0,12.30952380952381,2.7387498936718186,46,4584.0,0.08831297907292175,46,4584.0
2865.0,44,1001.0,12.207317073170731,2.0505179453036066,44,4376.0,0.09137049800948777,44,4376.0
2870.0,38,815.0,10.1875,3.0275956036940332,38,3738.0,0.128964930211066,38,3738.0
2875.0,38,703.0,8.679012345679013,3.3985683253069423,38,3262.0,0.1318895832556867,38,3262.0
2880.0,31,487.0,6.1645569620253164,2.892393459937861,31,3238.0,0.11459133461332834,31,3238.0
2885.0,29,373.0,4.493975903614458,3.092709604595685,29,3081.0,0.14158853663536133,29,3081.0
2890.0,32,427.0,4.965116279069767,3.156995082085677,32,2924.0,0.15231375722920992,32,2924.0
2895.0,29,479.0,5.7023809523809526,2.717512948676727,29,2589.0,0.12919654260575467,29,2589.0
2900.0,27,542.0,6.3023255813953485,2.6050501942061888,27,2353.0,0.1115315751884667,27,2353.0
2905.0,34,637.0,7.157303370786517,2.7485203622523686,34,2291.0,0.11493100931014857,34,2291.0
2910.0,31,482.0,5.604651162790698,2.4122543611989795,31,2326.0,0.11497233974926739,31,2326.0
2915.0,42,624.0,7.172413793103448,2.0323672981933254,42,2348.0,0.08558277601034257,42,2348.0
2920.0,49,784.0,8.340425531914894,1.9821236911620213,49,2420.0,0.0691085716949124,49,2420.0
2925.0,52,972.0,10.125,2.6129447446442273,52,2496.0,0.11070746197183455,52,2496.0
2930.0,49,1032.0,11.096774193548388,2.4051850876312044,49,2417.0,0.08450526974186467,49,2417.0
2935.0,50,1011.0,11.10989010989011,2.1726464388372038,50,2171.0,0.07646899200916384,50,2171.0
2940.0,39,1002.0,11.386363636363637,2.6370199106671204,39,2128.0,0.10408254979691847,39,2128.0
2945.0,45,1030.0,11.704545454545455,2.2330063819850503,45,2329.0,0.0922099240887231,45,2329.0
2950.0,46,1063.0,12.218390804597702,1.7142094848204108,46,2480.0,0.06632487064790367,46,2480.0
2955.0,53,1176.0,13.066666666666666,1.5362608410296672,53,2608.0,0.060624417203258334,53,2608.0
2960.0,56,1341.0,13.96875,2.0732242847290765,56,2866.0,0.09355825398610679,56,2866.0
2965.0,61,1534.0,16.147368421052633,1.4671516490657313,61,3159.0,0.06340972846135001,61,3159.0
2970.0,65,1149.0,12.48913043478261,1.0123069854057865,65,3210.0,0.03508410832928695,65,3210.0
2975.0,63,987.0,10.389473684210527,1.6109786853048909,63,3102.0,0.05696542343485264,63,3102.0
2980.0,68,1294.0,13.621052631578948,2.3306297702501535,68,3043.0,0.06437070907732546,68,3043.0
2985.0,70,1397.0,15.184782608695652,1.3547471445648076,70,3086.0,0.025996328570125092,70,3086.0
2990.0,69,1367.0,14.858695652173912,1.6166816282407468,69,3033.0,0.03730550124418851,69,3033.0
2995.0,60,1358.0,14.923076923076923,2.886188630093216,60,2833.0,0.10347850201183535,60,2833.0
3000.0,49,1268.0,14.574712643678161,2.8909649482914803,49,3061.0,0.13059564847778582,49,3061.0
3005.0,53,1384.0,16.878048780487806,2.0693337361663007,53,3295.0,0.067944573147957,53,3295.0
3010.0,56,1620.0,19.058823529411764,1.649865073466587,56,3436.0,0.058648730952118575,56,3436.0
3015.0,54,1851.0,22.573170731707318,2.0366264681422344,54,3446.0,0.07120652934225248,54,3446.0
3020.0,54,2084.0,24.80952380952381,2.030223422050714,54,3642.0,0.08016223150922804,54,3642.0
3025.0,58,2350.0,27.325581395348838,1.6208885107924205,58,3912.0,0.04580904766797329,58,3912.0
3030.0,62,2645.0,30.402298850574713,1.2219921753175027,62,4208.0,0.06541339036896694,62,4208.0
3035.0,63,2520.0,28.636363636363637,1.3559935333317936,63,4319.0,0.08886919351383016,63,4319.0
3040.0,61,2120.0,23.555555555555557,1.4601250178217378,61,4138.0,0.045919631112917185,61,4138.0
3045.0,64,1822.0,19.382978723404257,2.2177728108257435,64,3995.0,0.05187838150770491,64,3995.0
3050.0,59,1587.0,18.03409090909091,2.7291622939707505,59,3882.0,0.10094390076936957,59,3882.0
3055.0,49,1117.0,13.141176470588235,3.073990587204458,49,3847.0,0.1362187768208151,49,3847.0
3060.0,48,1077.0,13.134146341463415,2.770113429678929,48,3780.0,0.11459995966058303,48,3780.0
3065.0,52,1290.0,14.659090909090908,2.082343533509423,52,3856.0,0.08574636236463538,52,3856.0
3070.0,52,1516.0,17.42528735632184,2.585809285153214,52,3772.0,0.1266162885879238,52,3772.0
3075.0,52,1766.0,19.84269662921348,2.635438990316363,52,3620.0,0.08622257930748611,52,3620.0
3080.0,51,1944.0,21.6,2.332470564191993,51,3670.0,0.08487554398898262,51,3670.0
3085.0,49,2145.0,24.375,2.883123993997903,49,3697.0,0.10629831669623878,49,3697.0
3090.0,54,2367.0,27.20689655172414,2.157514597843338,54,3785.0,0.07037376607624372,54,3785.0
3095.0,54,2596.0,30.186046511627907,1.9058250857718195,54,3756.0,0.048910642996931215,54,3756.0
3100.0,55,2806.0,30.172043010752688,1.85392609689328,55,3964.0,0.06701697199835081,55,3964.0
3105.0,56,3066.0,33.69230769230769,2.164800836341244,56,4189.0,0.0970755188967263,56,4189.0
3110.0,54,3051.0,34.28089887640449,1.8878972615922263,54,4336.0,0.08008734864017772,54,4336.0
3115.0,62,3302.0,37.10112359550562,1.4992575753098425,62,4459.0,0.04293091217739186,62,4459.0
3120.0,63,3506.0,38.955555555555556,1.6288403960646611,63,4566.0,0.031784305089088916,63,4566.0
3125.0,63,3669.0,41.69318181818182,2.1012519172049133,63,4788.0,0.056636209492206456,63,4788.0
3130.0,58,3851.0,45.845238095238095,2.1342397430968143,58,5033.0,0.06137148752043585,58,5033.0
3135.0,52,4021.0,47.86904761904762,1.9380919604925986,52,5304.0,0.05881115628636115,52,5304.0
3140.0,54,4230.0,51.58536585365854,1.9454750462375756,54,5566.0,0.10447637563808332,54,5566.0
3145.0,57,4438.0,52.833333333333336,1.712998123732138,57,5780.0,0.09748781576561849,57,5780.0
3150.0,55,4626.0,55.07142857142857,1.4786037911252738,55,5916.0,0.03882141274845652,55,5916.0
3155.0,58,4859.0,55.21590909090909,2.4787394104707876,58,6089.0,0.06287675147849392,58,6089.0
3160.0,51,5065.0,61.024096385542165,2.4226727466399396,51,6346.0,0.09991580368801903,51,6346.0
3165.0,54,5303.0,67.12658227848101,2.0541351308643385,54,6605.0,0.07211614002828823,54,6605.0
3170.0,55,5538.0,65.92857142857143,1.5228679763173432,55,6825.0,0.05779430266046521,55,6825.0
3175.0,50,5746.0,66.04597701149426,2.5027584010707895,50,6977.0,0.10834694765450213,50,6977.0
3180.0,52,5979.0,67.94318181818181,2.483806889872844,52,7211.0,0.11123791104402742,52,7211.0
3185.0,58,6240.0,73.41176470588235,1.138061610643575,58,7485.0,0.037915664746442555,58,7485.0
3190.0,59,5529.0,65.04705882352941,1.1804226052474913,59,7321.0,0.05189943522860235,59,7321.0
3195.0,58,4165.0,47.32954545454545,1.9132027628370543,58,6695.0,0.0759099830836728,58,6695.0
3200.0,50,2860.0,32.5,1.9150147131855872,50,6654.0,0.06107633596531964,50,6654.0
3205.0,52,1832.0,20.584269662921347,1.9965093264233915,52,6737.0,0.06723248991457777,52,6737.0
3210.0,44,950.0,10.674157303370787,2.442035448533689,44,6946.0,0.10600685082071705,44,6946.0
3215.0,49,1080.0,12.272727272727273,1.871622947011525,49,7172.0,0.10448098029973768,49,7172.0
3220.0,57,1276.0,14.5,1.1041811786005256,57,7434.0,0.03531842519129433,57,7434.0
3225.0,69,1516.0,16.127659574468087,0.7692984979943348,69,7652.0,0.02752453665985101,69,7652.0
3230.0,66,1733.0,18.634408602150536,1.6533438844979595,66,7797.0,0.05567800060271602,66,7797.0
3235.0,61,1333.0,14.180851063829786,2.091842523544871,61,7807.0,0.0688830771360711,61,7807.0
3240.0,52,1088.0,12.088888888888889,2.384903268023332,52,7591.0,0.07456171357351761,52,7591.0
3245.0,49,1263.0,13.728260869565217,2.4138238475763107,49,7672.0,0.09896584605645246,49,7672.0
3250.0,52,1475.0,16.38888888888889,2.417430126376849,52,7777.0,0.11208078223821277,52,7777.0
3255.0,51,1687.0,18.744444444444444,1.9201390115601618,51,8007.0,0.07055312650326385,51,8007.0
3260.0,61,1962.0,21.8,1.3568813466620062,61,8293.0,0.03617561206551522,61,8293.0
3265.0,65,2273.0,25.829545454545453,1.29095581795376,65,8606.0,0.05036668988066438,65,8606.0
3270.0,67,2197.0,24.96590909090909,0.6914581597166438,67,8363.0,0.043483596589934295,67,8363.0
3275.0,63,1861.0,21.147727272727273,1.1557564535456777,63,7563.0,0.028336504097801207,63,7563.0
3280.0,62,1470.0,15.3125,1.5427300253397715,62,7704.0,0.055875601540361315,62,7704.0
3285.0,53,1031.0,11.086021505376344,2.6330397674171753,53,7657.0,0.11748831860072657,53,7657.0
3290.0,56,998.0,11.088888888888889,2.792426568073656,56,7777.0,0.09839309328621326,56,7777.0
3295.0,62,1055.0,11.722222222222221,1.6696918180961795,62,7925.0,0.02494594220693757,62,7925.0
3300.0,57,983.0,11.430232558139535,1.7351226110497708,57,7949.0,0.05085791284842743,57,7949.0
3305.0,53,877.0,10.19767441860465,2.1921938632580273,53,7571.0,0.07027426647185257,53,7571.0
3310.0,44,644.0,7.950617283950617,2.3972363106556682,44,6452.0,0.07141280580917955,44,6452.0
3315.0,31,389.0,4.7439024390243905,2.8891996073787816,31,6208.0,0.11352723182581578,31,6208.0
3320.0,24,328.0,4.0,3.6116700110774906,24,5958.0,0.16721003974039755,24,5958.0
3325.0,18,308.0,3.802469135802469,3.59083245281248,18,5545.0,0.16879176245572283,18,5545.0
3330.0,23,366.0,4.518518518518518,2.5722440741216994,23,4639.0,0.10629778257328153,23,4639.0
3335.0,28,437.0,5.265060240963855,2.661755312734815,28,4379.0,0.1224910379603467,28,4379.0
3340.0,28,524.0,6.093023255813954,2.866127370426887,28,4283.0,0.12162423833401792,28,4283.0
3345.0,29,344.0,4.095238095238095,2.1155964445111786,29,4289.0,0.0855596519693683,29,4289.0
3350.0,38,465.0,5.166666666666667,2.198668608642704,38,4279.0,0.08178141756129105,38,4279.0
3355.0,44,425.0,4.670329670329671,2.3085987477151817,44,4354.0,0.09742260432072428,44,4354.0
3360.0,58,661.0,7.263736263736264,2.4525299744176565,58,4466.0,0.08767924377581889,58,4466.0
3365.0,69,986.0,11.07865168539326,1.5460140632375137,69,4792.0,0.0041283130683108646,69,4792.0
3370.0,72,1206.0,13.55056179775281,1.2774085450853405,72,5008.0,0.017985073606247435,72,5008.0
3375.0,65,1342.0,15.788235294117648,1.8791462568196884,65,5090.0,0.05877668570522187,65,5090.0
3380.0,55,1391.0,16.759036144578314,1.9401518455635456,55,5265.0,0.05209048095706769,55,5265.0
3385.0,55,1503.0,18.329268292682926,1.8784789289853765,55,5473.0,0.053251516726484004,55,5473.0
3390.0,45,1343.0,16.378048780487806,2.409595227147415,45,5108.0,0.09533832433422464,45,5108.0
3395.0,43,1058.0,12.902439024390244,2.9988649058903696,43,4129.0,0.14086832542215785,43,4129.0
3400.0,42,890.0,11.125,3.2695226491888496,42,2905.0,0.11568843438313581,42,2905.0
3405.0,42,641.0,8.113924050632912,2.3942057597607187,42,3113.0,0.07708589187095354,42,3113.0
3410.0,51,700.0,9.090909090909092,2.0587693355109806,51,3347.0,0.08813772284839731,51,3347.0
3415.0,56,971.0,12.776315789473685,1.295344894487931,56,3618.0,0.0704276954193868,56,3618.0
3420.0,63,1268.0,16.467532467532468,0.613654304374758,63,3916.0,0.03228266656100791,63,3916.0
3425.0,68,1599.0,18.593023255813954,0.8592492621378058,68,4247.0,0.04055362785329298,68,4247.0
3430.0,75,1964.0,22.57471264367816,1.0239023465515191,75,4614.0,0.0658096621724626,75,4614.0
3435.0,74,2181.0,25.36046511627907,0.654987992526609,74,4682.0,0.03961801398543011,74,4682.0
3440.0,70,2285.0,25.96590909090909,1.247584372172444,70,4489.0,0.03589350158703403,70,4489.0
3445.0,59,2043.0,23.21590909090909,1.9227329536287279,59,4465.0,0.06810417294208228,59,4465.0
3450.0,44,1484.0,17.458823529411763,2.4954773083862665,44,4235.0,0.09546133121815233,44,4235.0
3455.0,40,1116.0,13.777777777777779,2.065075043001685,40,4406.0,0.07686862083362585,40,4406.0
3460.0,45,808.0,9.395348837209303,1.8036829674308037,45,4608.0,0.0742757899841536,45,4608.0
3465.0,46,457.0,5.313953488372093,2.1097690039542556,46,4706.0,0.10889463727453949,46,4706.0
3470.0,57,649.0,7.375,1.7984450526502114,57,4783.0,0.07844356924753554,57,4783.0
3475.0,68,797.0,8.855555555555556,1.0971874259602805,68,4859.0,0.01028603835224205,68,4859.0
3480.0,66,876.0,9.954545454545455,1.6509752315999604,66,4760.0,0.043426873244701944,66,4760.0
3485.0,60,1007.0,11.709302325581396,2.5554112729698146,60,4690.0,0.08738477154393261,60,4690.0
3490.0,51,1077.0,13.134146341463415,2.381315490979766,51,4744.0,0.08422023217025267,51,4744.0
3495.0,52,1207.0,15.0875,2.042729844923085,52,4998.0,0.07431777249830641,52,4998.0
3500.0,58,1483.0,18.085365853658537,1.861714533110579,58,5274.0,0.09305359398102683,58,5274.0
3505.0,59,1711.0,20.6144578313253,1.63258308276611,59,5363.0,0.08962598718954935,59,5363.0
3510.0,59,1901.0,22.36470588235294,1.4845333458034171,59,5240.0,0.05602687319048808,59,5240.0
3515.0,53,1761.0,19.566666666666666,2.0688865219100445,53,5021.0,0.07060130046605555,53,5021.0
3520.0,45,1401.0,16.103448275862068,2.786082849969355,45,4508.0,0.10217656495878742,45,4508.0
3525.0,34,1053.0,12.841463414634147,2.5542644967004735,34,4576.0,0.10865112139053026,34,4576.0
3530.0,30,761.0,9.05952380952381,2.2273936092154285,30,4504.0,0.10127968958627237,30,4504.0
3535.0,28,584.0,6.712643678160919,2.785998571511324,28,4354.0,0.14367587065174994,28,4354.0
3540.0,29,669.0,7.433333333333334,2.9712735522085234,29,3667.0,0.13717707982572946,29,3667.0
3545.0,38,803.0,9.125,2.89499219722503,38,3287.0,0.10696138360064034,38,3287.0
3550.0,41,536.0,5.8901098901098905,2.5382378847931526,41,3147.0,0.11046506249920669,41,3147.0
3555.0,43,531.0,6.103448275862069,2.845271563122821,43,3056.0,0.12178679436234455,43,3056.0
3560.0,53,629.0,7.067415730337078,1.762970334100584,53,3140.0,0.05784567208335785,53,3140.0
3565.0,64,700.0,7.608695652173913,1.5760272259741743,64,3074.0,0.040361437371523236,64,3074.0
3570.0,55,790.0,8.31578947368421,2.264710097797572,55,3254.0,0.09158687582973143,55,3254.0
3575.0,56,884.0,9.404255319148936,2.5798829000920795,56,3393.0,0.11533155862194656,56,3393.0
3580.0,62,1095.0,11.902173913043478,2.3162293050298515,62,3661.0,0.06025816082917269,62,3661.0
3585.0,69,1422.0,15.290322580645162,1.3714681259906945,69,3988.0,0.021787688979921994,69,3988.0
3590.0,76,1786.0,19.844444444444445,0.9087023978562466,76,4352.0,0.02667141660716801,76,4352.0
3595.0,75,1916.0,21.528089887640448,0.443405292723485,75,4388.0,0.014747597967023487,75,4388.0
3600.0,72,1890.0,21.477272727272727,1.1812066979229823,72,4087.0,0.03370749337407331,72,4087.0
3605.0,62,1462.0,15.553191489361701,1.9185048049166689,62,4090.0,0.06651147840375629,62,4090.0
3610.0,50,1203.0,13.366666666666667,2.850447036560506,50,4085.0,0.1279721962038332,50,4085.0
3615.0,53,1321.0,15.183908045977011,2.878794350361953,53,4175.0,0.09261043193047253,53,4175.0
3620.0,63,1607.0,18.0561797752809,1.6876100489229282,63,4462.0,0.02500331197992115,63,4462.0
3625.0,68,1935.0,22.5,1.4670958256118332,68,4791.0,0.025904433688038308,68,4791.0
3630.0,74,2275.0,27.083333333333332,1.1363032918598528,74,5132.0,0.025479756071750934,74,5132.0
3635.0,76,2653.0,33.1625,0.6835892002569282,76,5510.0,2.324066238620836e-05,76,5510.0
3640.0,78,3033.0,35.26744186046512,0.94643067689954,78,5890.0,0.021386944581589,78,5890.0
3645.0,76,3413.0,41.12048192771084,1.0470537258326544,76,6270.0,0.06343927973506226,76,6270.0
3650.0,76,3793.0,46.25609756097561,0.7960271762536073,76,6650.0,0.046049743684897324,76,6650.0
3655.0,80,4179.0,49.75,0.32760277733694476,80,7036.0,0.0009018097593257672,80,7036.0
3660.0,80,4578.0,54.5,0.5409149169168431,80,7435.0,0.016064784659237545,80,7435.0
3665.0,74,4611.0,56.23170731707317,0.5746033910658794,74,7402.0,0.03215679492762256,74,7402.0
3670.0,64,4394.0,53.58536585365854,1.320834152069736,64,7020.0,0.034330669211103615,64,7020.0
3675.0,57,4217.0,49.03488372093023,2.5590639122216756,57,6481.0,0.0623313436528069,57,6481.0
3680.0,45,3407.0,41.04819277108434,3.009804259532181,45,6407.0,0.1438975932690314,45,6407.0
3685.0,36,2393.0,30.67948717948718,3.4716166837545006,36,5847.0,0.17166607696585912,36,5847.0
3690.0,34,1588.0,20.358974358974358,2.6175681152575705,34,5622.0,0.10677058680234378,34,5622.0
3695.0,27,673.0,8.4125,3.093296840901323,27,5371.0,0.12594432633036823,27,5371.0
3700.0,24,181.0,2.2911392405063293,2.8141914073334884,24,5303.0,0.12979684307380532,24,5303.0
3705.0,31,278.0,3.432098765432099,2.4639501332751954,31,5322.0,0.09951594161087905,31,5322.0
3710.0,43,463.0,5.447058823529412,1.9157080087826122,43,5492.0,0.05386752905869162,43,5492.0
3715.0,56,582.0,6.613636363636363,1.577677639392767,56,5433.0,0.07938972336454066,56,5433.0
3720.0,55,663.0,7.709302325581396,2.1893359990244394,55,5105.0,0.10570607023942155,55,5105.0
3725.0,50,578.0,6.568181818181818,1.973803372390159,50,4969.0,0.060966366829163586,50,4969.0
3730.0,54,701.0,8.057471264367816,2.3036029101056683,54,5127.0,0.05901880811675181,54,5127.0
3735.0,54,911.0,11.109756097560975,2.0419270215798506,54,5392.0,0.06959863999223187,54,5392.0
3740.0,57,1143.0,14.11111111111111,1.4865458764700652,57,5646.0,0.05055955149499229,57,5646.0
3745.0,68,1449.0,17.457831325301203,0.9037288039320022,68,5930.0,0.007798910763561204,68,5930.0
3750.0,72,1789.0,20.563218390804597,1.2205891872507664,72,6271.0,0.0420707156786133,72,6271.0
3755.0,71,1996.0,23.761904761904763,1.2105010367343016,71,6295.0,0.07597967198744073,71,6295.0
3760.0,62,2090.0,24.88095238095238,1.4987905508149209,62,5967.0,0.0484254814778969,62,5967.0
3765.0,57,2177.0,25.313953488372093,1.815204591805789,57,6068.0,0.05143430304561089,57,6068.0
3770.0,55,2303.0,28.085365853658537,1.8527439977573519,55,6346.0,0.06481861032604364,55,6346.0
3775.0,50,2013.0,25.481012658227847,1.6931661818224555,50,6266.0,0.07051276185046873,50,6266.0
3780.0,50,1632.0,20.923076923076923,1.6227557624361884,50,5841.0,0.05443087889164558,50,5841.0
3785.0,45,1151.0,13.383720930232558,2.1218470444744493,45,5719.0,0.0806912424786401,45,5719.0
3790.0,39,615.0,7.5,2.754820470248565,39,5037.0,0.14012346176472418,39,5037.0
